PERMIT TYPE,PERMIT #,PROJECT NAME,WORK TYPE,ADDRESS,LOCATION,X_COORD,Y_COORD,DATE SUBMITTED,DATE ISSUED,DECLARED VALUATION,AREA (SF),PRIMARY CONTACT,CD,NCD,HD
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400869,27231 QUARTZ WAY,,"27231 QUARTZ WAY, City of San Antonio ETJ, TX 78260",,2124857.6,13804417.9,2023-01-10,2023-01-10,,,"JEFFREY SMITH, LANDSCAPE OF TEXAS/SMITH&SONS",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400873,25047 las pilas,,"25047 LAS PILAS, SAN ANTONIO, TX 78261",,,,2023-01-10,2023-01-10,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400874,4750 CHALK FLATS,,"4750 CHALKS FLATS, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-10,2023-01-10,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400875,4754 CHALK FLATS,,"4754 CHALKS FLATS, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-10,2023-01-10,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400877,4762 CHALK FLATS,,"4762 CHALKS FLATS, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-10,2023-01-10,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400882,4794 CHALK FLATS,,"4794 CHALKS FLATS, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-10,2023-01-10,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400883,8220 Soothing Creek,,,,,,2023-01-10,2023-01-10,,,Charles Fry,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400885,5226 SCORIA TRAIL,,"5226 SCORIA TRAIL, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-10,2023-01-10,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400887,5230 SCORIA TRAIL,,"5230 SCORIA TRAIL, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-10,2023-01-10,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400891,6659 Brandy Path,,,,,,2023-01-10,2023-01-10,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400892,6631 Brandy Path,,,,,,2023-01-10,2023-01-10,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400893,6635 Brandy Path,,,,,,2023-01-10,2023-01-10,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400913,12339 Fort Duncan,,"12339 FORT DUNCAN, City of San Antonio ETJ, TX 78245",,2051505.2,13701480.2,2023-01-10,2023-01-10,,,LEONARDO FAJARDO,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400916,10031 Mitra Way,,"10031 MITRA WAY, City of San Antonio, TX 78224",,2117888.4,13663123,2023-01-10,2023-01-10,,,LEONARDO FAJARDO,4,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400919,7034 Diamond Valley,,"7034 DIAMOND VALLEY, City of San Antonio, TX 78242",,2094819.7,13678297.4,2023-01-10,2023-01-10,,,DOUBLE H LANDSCAPE,4,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400925,6655 Brandy Path,,,,,,2023-01-10,2023-01-10,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400930,6651 Brandy Path,,,,,,2023-01-10,2023-01-10,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400939,1923 Dalhart,,"1923 DALHART, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-10,2023-01-10,,,LEONARDO FAJARDO,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400944,1927 Dalhart,,"1927 DALHART, CITY OF SAN ANTONIO, TX 78253",,,,2023-01-10,2023-01-10,,,LEONARDO FAJARDO,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34400956,768 Fort Leonard,,,,,,2023-01-10,2023-01-10,,,DOUBLE H LANDSCAPE,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34401000,933 Fort Brown,,"933 FORT BROWN, CITY OF SAN ANTONIO, TX 78245",,,,2023-01-10,2023-01-10,,,WESTON BOYD,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34401002,4433 Baja,,"4433 BAJA, CITY OF SAN ANTONIO, TX 78261",,,,2023-01-10,2023-01-10,,,WESTON BOYD,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34401003,4006 abasalo,,"4006 ABASOLO, CITY OF SAN ANTONIO, TX 78261",,,,2023-01-10,2023-01-10,,,WESTON BOYD,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34401009,22841 río salado,,"22841 RIO SALADO, CITY OF SAN ANTONIO, TX 78261",,,,2023-01-10,2023-01-10,,,WESTON BOYD,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34401011,Irrigation,,"29003 THROSSEL LANE, City of San Antonio ETJ, TX 78260",,2136573.1,13812563.4,2023-01-10,2023-01-10,,,"ANTONIO C GODINEZ, AJ IRRIGATION",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT23-34401012,919 Fort Crocket,,"919 FORT CROCKET, CITY OF SAN ANTONIO, TX 78245",,,,2023-01-10,2023-01-10,,,WESTON BOYD,0,,
Mechanical Permit,MEP-MEC-PMT23-33900708,Parkview Office Remodel,,"3510 N ST MARYS ST, City of San Antonio, TX 78212",,2134512.4,13714222.6,2023-01-09,2023-01-10,,,"MATTHEW A FREUND GC, COMFORT AIR ENGINEERING",2,,
Mechanical Permit,MEP-MEC-PMT23-33900724,Williams2023,,"1339 S FLORES ST, City of San Antonio, TX 78204",,2127240.7,13697100.7,2023-01-09,2023-01-10,,,MATTHEW GESSNER,1,,
Mechanical Permit,MEP-MEC-PMT23-33900773,HI-TONES,,"621 E DEWEY PLACE, City of San Antonio, TX 78212",,2131798.3,13710482.3,2023-01-09,2023-01-10,,,"EJINIO F ANGUIANO, AVANIGO AIR MAINTENANCE",1,,Tobin Hill
Mechanical Permit,MEP-MEC-PMT23-33900855,"IMHOF, SHERRY",,"78 OAKWELL FARMS, City of San Antonio, TX 78218",,2149923.5,13730577.4,2023-01-10,2023-01-10,,,DONALD RACKLER,10,,
Mechanical Permit,MEP-MEC-PMT23-33900857,DUNSMORE,,"207 SPRINGWOOD LANE, City of San Antonio, TX 78216",,2128847.6,13733054.5,2023-01-10,2023-01-10,,,RAY A MERCHANT,1,,
Mechanical Permit,MEP-MEC-PMT23-33900863,Mechanical,,"307 CYPRESSGARDEN DR, City of San Antonio, TX 78245",,2071435.5,13706544.2,2023-01-10,2023-01-10,,,Michael's Heating & Air Conditioning,4,,
Mechanical Permit,MEP-MEC-PMT23-33900864,Aramendia,,"102 GRANBURG CIRCLE, City of San Antonio, TX 78218",,2150333.3,13733049.5,2023-01-10,2023-01-10,,,"ALBERT G JOSEPH, ARAMENDIA PLUMBING",10,,
Mechanical Permit,MEP-MEC-PMT23-33900871,Cool Concepts,,"1807 FRESNO, City of San Antonio, TX 78201",,2119760.6,13720431.9,2023-01-10,2023-01-10,,,"Joe M Goff, COOL CONCEPTS",1,,
Mechanical Permit,MEP-MEC-PMT23-33900904,12338700,,"302 CONTINENTAL AVE, City of San Antonio, TX 78228",,2103312.2,13712436.5,2023-01-10,2023-01-10,,,"RICHARD W HOFFART, AMERICAN RESIDENTIAL SERVICES",7,,
Mechanical Permit,MEP-MEC-PMT23-33900921,11199397,,"654 GRANITE CLIFF, City of San Antonio, TX 78251",,2065543,13707652.7,2023-01-10,2023-01-10,,,"RICHARD W HOFFART, AMERICAN RESIDENTIAL SERVICES",4,,
Mechanical Permit,MEP-MEC-PMT23-33900940,Matthew Butler,,"13541 CHARTER BEND DR, City of San Antonio, TX 78231",,2117238.2,13752829.6,2023-01-10,2023-01-10,,,Joe Ybarra,8,,
Mechanical Permit,MEP-MEC-PMT23-33900945,758 Holy Spirit,,"758 W RAMSEY, City of San Antonio, TX 78216",,2125814.5,13743370.1,2023-01-10,2023-01-10,,,TIMOTHY E WILSON,9,,
Mechanical Permit,MEP-MEC-PMT23-33900948,rehomin texas none,,"5519 TOMAS CIRCLE, City of San Antonio, TX 78240",,2098134.5,13731346,2023-01-10,2023-01-10,,,"JOHN A MAGNINAT, CLASSIC AC & HEATING",7,,
Mechanical Permit,MEP-MEC-PMT23-33900966,APPEX PARTNERSHIP,,"5807 SEBASTIAN PLACE, City of San Antonio, TX 78249",,2095695.6,13753939.7,2023-01-10,2023-01-10,,,RAY A MERCHANT,8,,
Mechanical Permit,MEP-MEC-PMT23-33900970,Chavez,,"2515 W CESAR E CHAVEZ BLVD, City of San Antonio, TX 78207",,2119442,13702017.8,2023-01-10,2023-01-10,,,Isaac Gallegos,5,,
Mechanical Permit,MEP-MEC-PMT23-33900978,Andrew Weir,,"39 FONTHILL WAY, City of San Antonio, TX 78218",,2148700.3,13730097.1,2023-01-10,2023-01-10,,,Alberto Gonzales,10,,
Mechanical Permit,MEP-MEC-PMT23-33900980,HVAC system changeout,,"3807 COVE MEADOW DR, City of San Antonio, TX 78247",,2150143.9,13753133.6,2023-01-10,2023-01-10,,,ROBERT LANGTON,10,,
Mechanical Permit,MEP-MEC-PMT23-33900993,Mechanical,,"323 REFUGIO ST, City of San Antonio, TX 78210",,2132420.3,13698782.1,2023-01-10,2023-01-10,,,"INNOVAIRE, LLC",1,,Lavaca
Mechanical Permit,MEP-MEC-PMT23-33901008,Mauthe Kathryn Gibbons,,"266 OELKERS ST, City of San Antonio, TX 78204",,2128928.6,13692669.7,2023-01-10,2023-01-10,,,"TIMOTEO HERNANDEZ, EAGLE HEATING & AC",5,,
Mechanical Permit,MEP-MEC-PMT23-33901013,Raid zayed,,"12215 STABLE RIDGE DR, City of San Antonio, TX 78249",,2092790,13750622.5,2023-01-10,2023-01-10,,,Raid Mr Zayed,8,,
Plumbing Completion Permit,MEP-PCP-PMT23-34100924,NONE,,"1719 SUMMERWOOD DR, City of San Antonio, TX 78232",,2137796.1,13765125.3,2023-01-10,2023-01-10,,,Cardenas Plumbing,9,,
Plumbing Completion Permit,MEP-PCP-PMT23-34100953,Plumbing Gas Permit,,"2831 WHISPER VIEW, City of San Antonio, TX 78230",,2114688.8,13746434.8,2023-01-10,2023-01-10,,,Francisco S Vera,,,
Plumbing Completion Permit,MEP-PCP-PMT23-34100954,Plumbing General Permit,,"2831 WHISPER VIEW, City of San Antonio, TX 78230",,2114688.8,13746434.8,2023-01-10,2023-01-10,,,Frank Vera Plumbing,9,NCD-4 Whispering Oaks,
Plumbing General Permit,MEP-PLM-PMT23-34300775,Nagy/Cody Pools,,"302 W LYNWOOD, City of San Antonio, TX 78212",,2128353.9,13716153.1,2023-01-09,2023-01-10,,,LIQUEFIED PROPANE INSTALL LLC,1,,Monte Vista
Plumbing General Permit,MEP-PLM-PMT23-34300815,12222 Vance Jackson,,"12222 VANCE JACKSON, City of San Antonio, TX 78230",,2104399.5,13749681.2,2023-01-09,2023-01-10,,,NICHOLAS DIMOTSIS,8,,
Plumbing General Permit,MEP-PLM-PMT23-34300816,Plumbing General Permit,,"8927 OAKBROOK, City of San Antonio, TX 78221",,2127521,13669762.3,2023-01-09,2023-01-10,,,Ambition Plumbing & Drain Services Inc.,3,,
Plumbing General Permit,MEP-PLM-PMT23-34300836,PLUMBING,,"7051 TIMBERCREEK DR, City of San Antonio, TX 78227",,2085681.9,13701862.8,2023-01-09,2023-01-10,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",6,,
Plumbing General Permit,MEP-PLM-PMT23-34300850,general plumbing,,"1428 NOGALITOS ST, City of San Antonio, TX 78204",,2123653,13692930,2023-01-10,2023-01-10,,,"ROGER DELGADO, TURDMINATOR PLUMBING",5,,
Plumbing General Permit,MEP-PLM-PMT23-34300852,"75 Kenrock Ridge, 78254",,"75 KENROCK RIDGE, City of San Antonio, TX 78254",,2082400.9,13737990,2023-01-10,2023-01-10,,,Chris Hood,7,,
Plumbing General Permit,MEP-PLM-PMT23-34300853,"9254 Village Brown, 78250",,"9254 VILLAGE BROWN, City of San Antonio, TX 78250",,2069071.8,13730432.9,2023-01-10,2023-01-10,,,Chris Hood,6,,
Plumbing General Permit,MEP-PLM-PMT23-34300862,30 FT Tunnel,,"1715 KENILWORTH BLVD, City of San Antonio, TX 78209",,2144114.8,13731766.8,2023-01-10,2023-01-10,,,Beyer Plumbing,10,,
Plumbing General Permit,MEP-PLM-PMT23-34300876,ARAMENDIA,,"20631 CLIFF PARK LANE, City of San Antonio, TX 78258",,2124976.1,13778395.2,2023-01-10,2023-01-10,,,"ALBERT G JOSEPH, ARAMENDIA PLUMBING",9,,
Plumbing General Permit,MEP-PLM-PMT23-34300880,Burning Hill,,"2839 BURNING HILL, City of San Antonio, TX 78247",,2145061,13754086,2023-01-10,2023-01-10,,,"STEVE MONTGOMERY, ACCURATE LEAK & LINE",10,,
Plumbing General Permit,MEP-PLM-PMT23-34300884,Greco WO 35940,,"102 TABARD, City of San Antonio, TX 78213",,2114271.8,13726451.8,2023-01-10,2023-01-10,,,"ARTHUR J OSBORNE JR., AMERICAN LEAK DETECTION",1,,
Plumbing General Permit,MEP-PLM-PMT23-34300890,Plumbing,,"7647 CLARIDGE, City of San Antonio, TX 78250",,2067545.8,13734563.6,2023-01-10,2023-01-10,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",6,,
Plumbing General Permit,MEP-PLM-PMT23-34300897,9006 Rue De Lis,,"9006 RUE DE LIS, City of San Antonio, TX 78250",,2071530.5,13737720.9,2023-01-10,2023-01-10,,,Nathan Hebert,6,,
Plumbing General Permit,MEP-PLM-PMT23-34300902,Plumbing General Permit,,"6565 BABCOCK RD, City of San Antonio, TX 78249",,2091066.1,13749825.9,2023-01-10,2023-01-10,,,Cardenas Plumbing,8,,
Plumbing General Permit,MEP-PLM-PMT23-34300909,Plumbing General Permit,,"428 W HOLLYWOOD AVE, City of San Antonio, TX 78212",,2127440.9,13716511.1,2023-01-10,2023-01-10,,,Cardenas Plumbing,,,
Plumbing General Permit,MEP-PLM-PMT23-34300910,6818 Raintree Path,,"6818 RAINTREE PATH, City of San Antonio, TX 78233",,2172856.2,13758492.1,2023-01-10,2023-01-10,,,Nathan Hebert,10,,
Plumbing General Permit,MEP-PLM-PMT23-34300912,Keith Schmitz,,"10507 PINEDALE, City of San Antonio, TX 78230",,2107852.1,13743419.6,2023-01-10,2023-01-10,,,"SHAFER SERVICES, SHAFER SERVICES INC.",8,,
Plumbing General Permit,MEP-PLM-PMT23-34300918,Plumbing General Permit,,"1719 SUMMERWOOD DR, City of San Antonio, TX 78232",,2137796.1,13765125.3,2023-01-10,2023-01-10,,,Cardenas Plumbing,9,,
Plumbing General Permit,MEP-PLM-PMT23-34300922,plumbing,,"310 VINE ST, City of San Antonio, TX 78210",,2142331.1,13696509.7,2023-01-10,2023-01-10,,,JOSEPH A GONZALES,2,,
Plumbing General Permit,MEP-PLM-PMT23-34300929,Plumbing General Permit,,"834 W FRENCH PLACE, City of San Antonio, TX 78212",,2126293.1,13711427.1,2023-01-10,2023-01-10,,,Cardenas Plumbing,1,NCD-2 Alta Vista,
Plumbing General Permit,MEP-PLM-PMT23-34300936,Plumbing General Permit,,"210 BLUFF CREST, City of San Antonio, TX 78216",,2127234.8,13752969.5,2023-01-10,2023-01-10,,,GREAT AMERICAN,9,,
Plumbing General Permit,MEP-PLM-PMT23-34300938,Michael Gallegos,,"9330 FALLWORTH, City of San Antonio, TX 78254",,2077831.5,13740757.5,2023-01-10,2023-01-10,,,Michael Steven Gallegos,7,,
Plumbing General Permit,MEP-PLM-PMT23-34300941,John Waldron,,"9546 WICKLOW, City of San Antonio, TX 78250",,2072663.6,13731262.4,2023-01-10,2023-01-10,,,ERIC CARTER,6,,
Plumbing General Permit,MEP-PLM-PMT23-34300943,"MALDONADO, ROSEMARY",,"1915 MCCAULEY AVE, City of San Antonio, TX 78224",,2114044.8,13678512.1,2023-01-10,2023-01-10,,,"Gerald Cortez, JON WAYNE HEAT, ELCT& A/C,LTD.",4,,
Plumbing General Permit,MEP-PLM-PMT23-34300947,Plumbing General Permit,,"26131 SHADY ACRES, City of San Antonio ETJ, TX 78260",,2129624,13798814.8,2023-01-10,2023-01-10,,,JC AND SONS,0,,
Plumbing General Permit,MEP-PLM-PMT23-34300951,Plumbing General Permit,,"12615 GRAY CEDAR, City of San Antonio, TX 78216",,2123934.3,13750060.3,2023-01-10,2023-01-10,,,Francisco S Vera,9,,
Plumbing General Permit,MEP-PLM-PMT23-34300957,Changing out water heater,,"1132 W HUISACHE AVE, City of San Antonio, TX 78201",,2123398.4,13713481.5,2023-01-10,2023-01-10,,,CESAR JUAREZ,1,NCD-5 Beacon Hill Area,
Plumbing General Permit,MEP-PLM-PMT23-34300969,San Pedro - Comm Plbg,,"6647 SAN PEDRO AVE, City of San Antonio, TX 78216",,2127679,13729704,2023-01-10,2023-01-10,,,"OTTO T HARRISON, THOMPSON HARRISON PLUMBING",1,,
Plumbing General Permit,MEP-PLM-PMT23-34300979,"1710 Shieldhall, 78245",,"1710 SHIELDHALL, City of San Antonio, TX 78245",,2072364.3,13699001.3,2023-01-10,2023-01-10,,,Chris Hood,4,,
Plumbing General Permit,MEP-PLM-PMT23-34300983,50 foot tunnel with plumbing repairs,,"7543 AUTUMN PARK, City of San Antonio, TX 78249",,2085027.6,13748133.9,2023-01-10,2023-01-10,,,Sean Smart,8,,
Plumbing General Permit,MEP-PLM-PMT23-34300985,Zoom room,,"606 EMBASSY OAKS, City of San Antonio, TX 78216",,2130945,13753029,2023-01-10,2023-01-10,,,"CESAR O RODRIGUEZ, COR PLUMBING",9,,
Plumbing General Permit,MEP-PLM-PMT23-34300986,Kevin Collins,,"310 HARRIETT DR, City of San Antonio, TX 78216",,2130437.9,13728915.5,2023-01-10,2023-01-10,,,"Arturo Garza, Stream Flow Plumbing",1,,
Plumbing General Permit,MEP-PLM-PMT23-34300989,ARAMENDIA,,"6210 JOHN CHAPMAN, City of San Antonio, TX 78240",,2094031.2,13732791.1,2023-01-10,2023-01-10,,,"ALBERT G JOSEPH, ARAMENDIA PLUMBING",7,,
Plumbing General Permit,MEP-PLM-PMT23-34300998,plumbing upgrades,,"218 CHICKERING AVE, City of San Antonio, TX 78210",,2146521.3,13691350.9,2023-01-10,2023-01-10,,,Peter Salinas,3,,
Plumbing General Permit,MEP-PLM-PMT23-34300999,lennox apartments,,"1400 PATRICIA DR, City of San Antonio, TX 78213",,2121408.8,13746569,2023-01-10,2023-01-10,,,DAVID L CROSS,9,,
Plumbing General Permit,MEP-PLM-PMT23-34301006,1515 Betty,,"1515 BETTY ST, City of San Antonio, TX 78224",,2117518.1,13669334.7,2023-01-10,2023-01-10,,,David Rodriguez,4,,
Plumbing General Permit,MEP-PLM-PMT23-34301014,Michael Gallegos,,"307 CYPRESSGARDEN DR, City of San Antonio, TX 78245",,2071435.5,13706544.2,2023-01-10,2023-01-10,,,Michael Steven Gallegos,4,,
Plumbing General Permit,MEP-PLM-PMT23-34301016,Legacy Ridge,,"419 LEGACY RIDGE, City of San Antonio ETJ, TX 78260",,2130903.1,13792181,2023-01-10,2023-01-10,,,"JONATHON G HART, KJ WORKS PLUMBING",0,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800800,315 Dwyer Ave,,"315 DWYER AVE, City of San Antonio, TX 78204",,2129559.3,13700742.2,2023-01-09,2023-01-10,,,Michael Zinna,1,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800849,Greg Farris,,"268 SADDLEBROOK DR, City of San Antonio, TX 78245",,2073112.5,13705660.8,2023-01-10,2023-01-10,,,Juan A Lopez,4,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800854,Shawn Roberts,,"6711 SPRING FRONT DR, City of San Antonio, TX 78249",,2088866,13749277.5,2023-01-10,2023-01-10,,,"SHAWN A ROBERTS, BRYCO PLUMBING",8,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800856,1219 Bobcat Pass / Sewerline to casita,,"1219 BOBCAT PASS, City of San Antonio, TX 78251",,2062698.5,13709823.8,2023-01-10,2023-01-10,,,JACK K CHAMBLISS,4,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800858,Savannah Dr,,"347 SAVANNAH DR, City of San Antonio, TX 78213",,2115628,13729611.6,2023-01-10,2023-01-10,,,"Michael A Scheibe, Plumbing Today LLC",1,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800861,30 FT Sewer Repair,,"1715 KENILWORTH BLVD, City of San Antonio, TX 78209",,2144114.8,13731766.8,2023-01-10,2023-01-10,,,Beyer Plumbing,10,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800895,Nicole White,,"3203 SAGEHILL, City of San Antonio, TX 78230",,2112887.3,13733328.7,2023-01-10,2023-01-10,,,Henry Rodriguez,1,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800899,9006 Rue De Lis Sewer,,"9006 RUE DE LIS, City of San Antonio, TX 78250",,2071530.5,13737720.9,2023-01-10,2023-01-10,,,Nathan Hebert,6,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800903,Plumbing Sewer Permit,,"428 W HOLLYWOOD AVE, City of San Antonio, TX 78212",,2127440.9,13716511.1,2023-01-10,2023-01-10,,,Cardenas Plumbing,1,NCD-2 Alta Vista,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800917,plumbing,,"1918 W HOUSTON ST, City of San Antonio, TX 78207",,2122487.9,13703407.5,2023-01-10,2023-01-10,,,JOSEPH A GONZALES,1,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800923,6818 Raintree Path Sewer,,"6818 RAINTREE PATH, City of San Antonio, TX 78233",,2172856.2,13758492.1,2023-01-10,2023-01-10,,,Nathan Hebert,10,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800926,plumbing,,"310 VINE ST, City of San Antonio, TX 78210",,2142331.1,13696509.7,2023-01-10,2023-01-10,,,JOSEPH A GONZALES,2,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800934,Plumbing Sewer Permit,,"834 W FRENCH PLACE, City of San Antonio, TX 78212",,2126293.1,13711427.1,2023-01-10,2023-01-10,,,Cardenas Plumbing,1,NCD-2 Alta Vista,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800952,Aspect Plumbing,,"4110 MABUNI, City of San Antonio, TX 78218",,2155501.7,13724199.1,2023-01-10,2023-01-10,,,ASPECT PLUMBING INDUSTRIES,2,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800964,P. Vasquez,,"343 FARGO AVE, City of San Antonio, TX 78220",,2147985.4,13699365.1,2023-01-10,2023-01-10,,,Silverback Plumbing and Drain,2,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800977,anytime plumbing co,,"138 HESS, City of San Antonio, TX 78212",,2125887.8,13710881.5,2023-01-10,2023-01-10,,,juan j olivares,1,NCD-2 Alta Vista,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800994,Tunnel with plumbing repairs,,"343 GEMBLER RD, City of San Antonio, TX 78219",,2150680.5,13706586.9,2023-01-10,2023-01-10,,,Joshua R Rowland,2,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800995,Tunnel with plumbing repairs,,"315 MYRICK BLVD, City of San Antonio, TX 78221",,2128146,13668671.6,2023-01-10,2023-01-10,,,Joshua R Rowland,3,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801005,1515 Betty,,"1515 BETTY ST, City of San Antonio, TX 78224",,2117518.1,13669334.7,2023-01-10,2023-01-10,,,David Rodriguez,4,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801010,Plum Creek Sewer Replacement,,"1815 PLUM CREEK, City of San Antonio, TX 78245",,2071430.7,13698004,2023-01-10,2023-01-10,,,GARY WAYNE GENTRY,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900236,Dexter Gordon,,"6107 ROYAL POINT, City of San Antonio, TX 78239",,2169242,13742993.9,2023-01-04,2023-01-10,,,Louis Botello,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900249,Violas Ventanas,,"9660 WESTOVER HILLS BLVD, City of San Antonio, TX 78251",,2072141.3,13718295.3,2023-01-04,2023-01-10,,,"Go Smart Solar, GO SMART SOLAR",6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900419,DG interconnection,,"4602 LYNDYS FARM, City of San Antonio, TX 78244",,2170356.3,13718939.8,2023-01-05,2023-01-10,,,Peerless Automation LLC,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900685,SOLAR ALVAREZ I,,"76 BOOKER PALM, City of San Antonio, TX 78239",,2165258.7,13739358.2,2023-01-09,2023-01-10,,,Ernest Garza,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900722,SOLAR GUEL,,"25250 FLAMING ARROW, City of San Antonio, TX 78258",,2129303.5,13782144.5,2023-01-09,2023-01-10,,,"Ernest Garza, Solar Edge Pros",9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900752,XAVIER CHAVEZ,,"9022 INDIGO LAKE, City of San Antonio, TX 78245",,2076033,13702451.4,2023-01-09,2023-01-10,,,"RISE Power, LLC",6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900753,202VILL,,"202 WICKES, City of San Antonio, TX 78210",,2130086.2,13697041.2,2023-01-09,2023-01-10,,,ETW Energy (TX) LLC,1,,King William
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900834,315MARC,,"1315 STETSON GREEN, City of San Antonio, TX 78258",,2123045.9,13774919.1,2023-01-09,2023-01-10,,,ETW Energy (TX) LLC,9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34929955,TAYLOR- 1630 ROB ROY,,"1630 ROB ROY LANE, City of San Antonio, TX 78251",,2061755.2,13713174.6,2022-09-13,2023-01-10,,,JOEL D JOHNSON,6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34930038,MORENO- 4915 Ballot Park,,"4915 BALLOT PARK, City of San Antonio, TX 78244",,2167902.7,13719960,2022-09-13,2023-01-10,,,JOEL D JOHNSON,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34930154,Lebron-5510 Coral Valley,,"5510 CORAL VALLEY, City of San Antonio, TX 78242",,2094288.8,13679982.7,2022-09-14,2023-01-10,,,JOEL D JOHNSON,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34930623,REIMERS- 4234 Goshen Pass,,"4234 GOSHEN PASS, City of San Antonio, TX 78230",,2105971.2,13744480.4,2022-09-19,2023-01-10,,,JOEL D JOHNSON,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34931255,RICKMAN-8827 Breanna Oaks,,"8827 BREANNA OAKS, City of San Antonio, TX 78254",,2077945.6,13741455.6,2022-09-22,2023-01-10,,,JOEL D JOHNSON,8,,
